"stock_code","stock_name","market","industry_code","industry_name","source_url","source_as_of","synced_at","close_price","change_val","change_pct","volume","quote_date"
"6621",華宇藥,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6622",百聿數碼,TPEX_EMERGING,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6634",欣耀,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6638",沅聖,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6639",源大環能,TPEX_EMERGING,"23",油電燃氣業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6648",斯其大,TPEX_EMERGING,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6650",帝圖,TPEX_EMERGING,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6659",天明製藥,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6665",康聯生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6673",和詮,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6676",祥翊,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6677",瑩碩生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6682",華旭先進,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6696",仁新,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6704",國璽幹細胞,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6705",振躍精密,TPEX_EMERGING,"05",電機機械,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6707",富基電通,TPEX_EMERGING,"29",電子通路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6709",昱厚生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6723",傑智環境,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6729",機光科技,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6734",安盛生,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6737",秀育,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6738",鼎恒,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6744",豐技生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6748",亞果生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6750",泰創工程,TPEX_EMERGING,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6755",連鋐科技,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6758",冠亞,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6775",穎台科技,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6780",學習王,TPEX_EMERGING,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6784",天凱科技,TPEX_EMERGING,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6786",芯測,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6787",晶瑞光,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6793",天力離岸,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6797",圓點奈米,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6798",展逸,TPEX_EMERGING,"37",運動休閒,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6808",三鼎生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6810",新穎生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6812",梭特,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6814",路迦生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6815",晶鑽生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6816",捷智商訊,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6817",溫士頓,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6818",連騰,TPEX_EMERGING,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6819",眾智,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6820",連訊,TPEX_EMERGING,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6825",和暢科技,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6826",和淞,TPEX_EMERGING,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6827",巨生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6832",金鼎科,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6833",太康精密,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6839",開陽能源,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6842",瑞宇,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6847",普瑞博,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6848",拉法醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6849",奇鼎科技,TPEX_EMERGING,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6850",光鼎生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6857",宏碁智醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6858",愛比科技,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6864",元樟生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6867",坦德科技,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6868",采威國際,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6876",朗齊生醫*,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6878",歐付寶,TPEX_EMERGING,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6879",大江基因,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6882",甲尚,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6883",微電能源,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6886",遠東生技,TPEX_EMERGING,"02",食品工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6891",樂迦再生,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6892",台寶生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6898",程曦資訊,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6911",群運,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6912",益鈞環科*,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6915",美強光,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6917",竟天,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6920",恆勁科技,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6926",聖安生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6927",聯合聚晶,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6932",水星生醫*,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6935",王子製藥,TPEX_EMERGING,"02",食品工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6938",藍新資訊,TPEX_EMERGING,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6939",啟弘生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6940",格斯科技*,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6945",圓祥生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6946",三地能源,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6947",台鎔科技,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6959",兆捷科技,TPEX_EMERGING,"21",化學工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6963",品元,TPEX_EMERGING,"02",食品工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6972",博瑞達應材,TPEX_EMERGING,"21",化學工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6973",永立榮,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6976",育世博-KY,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6977",聯純,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6979",勝釩,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6980",鐳洋科技,TPEX_EMERGING,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6983",華洋精機,TPEX_EMERGING,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6984",ACpay,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6986",和迅,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6987",寶晶能源*,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6990",華鉬,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6995",野獸國,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"6999",瀚醫生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7419",達勝,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7427",華上生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7443",凡事康,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7455",樺緯物聯,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7507",環拓科技,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7516",清淨海,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7530",鋒魁科技,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7551",知識科技,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7558",群利科技,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7561",光晟生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7562",博來科技,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7566",亞果遊艇,TPEX_EMERGING,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7575",安美得,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7578",利百景,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7583",國際海洋,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7590",怡和國際,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7595",世基生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7607",通用幹細胞*,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7669",碩正科技,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7689",大鵬科CLMX,TPEX_EMERGING,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7702",前端風電,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7706",宏碁創達,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7707",益芯科,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7710",東擎科技,TPEX_EMERGING,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7719",碳基,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7724",諾亞克,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7725",列特博,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7726",暄達,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7729",仲恩生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7731",火星生技*,TPEX_EMERGING,"02",食品工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7737",凱鈿,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7742",天弘化,TPEX_EMERGING,"21",化學工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7745",紅陽,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7748",鑫囍創業,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7752",世紀樺欣,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7754",安基生技,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7756",多那之,TPEX_EMERGING,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7758",睿騰能源,TPEX_EMERGING,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7759",視航生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7760",享溫馨,TPEX_EMERGING,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7761",三大未來,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7762",吉晟生,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7763",崇舜,TPEX_EMERGING,"21",化學工業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7764",聖州,TPEX_EMERGING,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7768",頌勝科技,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7771",綠基,TPEX_EMERGING,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7772",耀穎,TPEX_EMERGING,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7773",富禾生醫,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7776",奧孟亞,TPEX_EMERGING,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7779",鍇睿國際,TPEX_EMERGING,"37",運動休閒,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7781",昕力資*,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7783",佳運,TPEX_EMERGING,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
"7785",北祥科服,TPEX_EMERGING,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_R,"1150412","2026-04-13T14:37:21+0800",,,,,
